J,fd,F,code,kind
5.0,-50.78227870309242,185.97095067812344,0,real
5.0,-50.78227870309242,186.06595187060833,0,real
5.0,-50.78227870309242,186.16095306309322,0,real
5.0,-50.78227870309242,186.2559542555781,0,real
5.0,-50.78227870309242,186.350955448063,0,real
5.0,-50.78227870309242,186.44595664054788,0,real
5.0,-50.78227870309242,186.54095783303276,0,real
5.0,-50.78227870309242,186.63595902551765,0,real
5.0,-50.78227870309242,186.73096021800254,0,real
5.0,-50.78227870309242,186.82596141048742,0,real
5.0,-50.78227870309242,186.9209626029723,0,real
5.0,-50.78227870309242,187.0159637954572,0,real
5.0,-50.78227870309242,187.11096498794208,0,real
5.0,-50.78227870309242,187.20596618042697,0,real
5.0,-50.78227870309242,187.30096737291186,0,real
5.0,-49.7536922545671,1797.3943943464815,0,real
5.0,-49.7536922545671,1798.5720014627295,0,real
5.0,-49.7536922545671,1799.7496085789774,0,real
5.0,-49.7536922545671,1800.9272156952254,0,real
5.0,-49.7536922545671,1802.1048228114732,0,real
5.0,-49.7536922545671,1803.2824299277213,0,real
5.0,-49.7536922545671,1804.4600370439691,0,real
5.0,-49.7536922545671,1805.6376441602172,0,real
5.0,-49.7536922545671,1806.815251276465,0,real
5.0,-49.7536922545671,1807.992858392713,0,real
5.0,-49.7536922545671,1809.170465508961,0,real
5.0,-49.7536922545671,1810.348072625209,0,real
5.0,-49.7536922545671,1811.5256797414568,0,real
5.0,-49.7536922545671,1812.7032868577048,0,real
5.0,-49.7536922545671,1813.8808939739527,0,real
5.0,-49.7536922545671,1815.0585010902007,0,real
5.0,-49.7536922545671,1816.2361082064485,0,real
5.0,-49.7536922545671,1817.4137153226966,0,real
5.0,-49.7536922545671,1818.5913224389444,0,real
5.0,-49.7536922545671,1819.7689295551925,0,Hopf
5.0,-49.7536922545671,1820.9465366714403,0,Hopf
5.0,-49.7536922545671,1822.1241437876884,1,
5.0,-49.730492254567096,1663.3106266293973,0,real
5.0,-49.730492254567096,1666.6739016454385,0,real
5.0,-49.730492254567096,1670.0371766614796,0,real
5.0,-49.730492254567096,1673.4004516775208,0,real
5.0,-49.730492254567096,1676.763726693562,0,real
5.0,-49.730492254567096,1680.1270017096028,0,real
5.0,-49.730492254567096,1683.490276725644,0,real
5.0,-49.730492254567096,1686.8535517416851,0,real
5.0,-49.730492254567096,1690.2168267577263,0,real
5.0,-49.730492254567096,1693.5801017737674,0,real
5.0,-49.730492254567096,1696.9433767898086,0,real
5.0,-49.730492254567096,1700.3066518058495,0,real
5.0,-49.730492254567096,1703.6699268218906,0,real
5.0,-49.730492254567096,1707.0332018379318,0,real
5.0,-49.730492254567096,1710.396476853973,0,real
5.0,-49.730492254567096,1713.759751870014,0,real
5.0,-49.730492254567096,1717.1230268860552,0,real
5.0,-49.730492254567096,1720.486301902096,0,real
5.0,-49.730492254567096,1723.8495769181372,0,real
5.0,-49.730492254567096,1727.2128519341784,0,real
5.0,-49.730492254567096,1730.5761269502195,0,real
5.0,-49.730492254567096,1733.9394019662607,0,real
5.0,-49.7072922545671,1534.6310828997564,0,real
5.0,-49.7072922545671,1540.3976793013471,0,real
5.0,-49.7072922545671,1546.1642757029376,0,real
5.0,-49.7072922545671,1551.9308721045284,0,real
5.0,-49.7072922545671,1557.697468506119,0,real
5.0,-49.7072922545671,1563.4640649077096,0,real
5.0,-49.7072922545671,1569.2306613093003,0,real
5.0,-49.7072922545671,1574.997257710891,0,real
5.0,-49.7072922545671,1580.7638541124816,0,real
5.0,-49.7072922545671,1586.5304505140723,0,real
5.0,-49.7072922545671,1592.297046915663,0,real
5.0,-49.7072922545671,1598.0636433172535,0,real
5.0,-49.7072922545671,1603.8302397188443,0,real
5.0,-49.7072922545671,1609.596836120435,0,real
5.0,-49.7072922545671,1615.3634325220255,0,real
5.0,-49.7072922545671,1621.1300289236162,0,real
5.0,-49.7072922545671,1626.896625325207,0,real
5.0,-49.7072922545671,1632.6632217267975,0,real
5.0,-49.7072922545671,1638.4298181283882,0,real
5.0,-49.7072922545671,1644.196414529979,0,real
5.0,-49.7072922545671,1649.9630109315694,0,real
5.0,-49.7072922545671,1655.7296073331602,0,real
5.0,-49.6840922545671,1414.385222087875,0,real
5.0,-49.6840922545671,1422.5262066985476,0,real
5.0,-49.6840922545671,1430.6671913092205,0,real
5.0,-49.6840922545671,1438.8081759198933,0,real
5.0,-49.6840922545671,1446.949160530566,0,real
5.0,-49.6840922545671,1455.0901451412387,0,real
5.0,-49.6840922545671,1463.2311297519113,0,real
5.0,-49.6840922545671,1471.3721143625842,0,real
5.0,-49.6840922545671,1479.5130989732568,0,real
5.0,-49.6840922545671,1487.6540835839296,0,real
5.0,-49.6840922545671,1495.7950681946022,0,real
5.0,-49.6840922545671,1503.936052805275,0,real
5.0,-49.6840922545671,1512.0770374159476,0,real
5.0,-49.6840922545671,1520.2180220266205,0,real
5.0,-49.6840922545671,1528.359006637293,0,real
5.0,-49.6840922545671,1536.499991247966,0,real
5.0,-49.6840922545671,1544.6409758586385,0,real
5.0,-49.6840922545671,1552.7819604693113,0,real
5.0,-49.6840922545671,1560.922945079984,0,real
5.0,-49.6840922545671,1569.0639296906568,0,real
5.0,-49.6840922545671,1577.2049143013296,0,real
5.0,-49.6840922545671,1585.3458989120022,0,real
5.0,-49.6608922545671,1303.719190969626,0,Hopf
5.0,-49.6608922545671,1314.0923431601345,0,Hopf
5.0,-49.6608922545671,1324.4654953506433,0,real
5.0,-49.6608922545671,1334.8386475411519,0,real
5.0,-49.6608922545671,1345.2117997316607,0,real
5.0,-49.6608922545671,1355.5849519221692,0,real
5.0,-49.6608922545671,1365.958104112678,0,real
5.0,-49.6608922545671,1376.3312563031866,0,real
5.0,-49.6608922545671,1386.7044084936954,0,real
5.0,-49.6608922545671,1397.077560684204,0,real
5.0,-49.6608922545671,1407.4507128747127,0,real
5.0,-49.6608922545671,1417.8238650652213,0,real
5.0,-49.6608922545671,1428.19701725573,0,real
5.0,-49.6608922545671,1438.5701694462387,0,real
5.0,-49.6608922545671,1448.9433216367474,0,real
5.0,-49.6608922545671,1459.316473827256,0,real
5.0,-49.6608922545671,1469.6896260177648,0,real
5.0,-49.6608922545671,1480.0627782082734,0,real
5.0,-49.6608922545671,1490.4359303987821,0,real
5.0,-49.6608922545671,1500.8090825892907,0,real
5.0,-49.6608922545671,1511.1822347797993,0,real
5.0,-49.6608922545671,1521.555386970308,0,real
5.0,-49.6376922545671,1202.824470490595,1,
5.0,-49.6376922545671,1215.2370458743844,1,
5.0,-49.6376922545671,1227.649621258174,1,
5.0,-49.6376922545671,1240.0621966419633,1,
5.0,-49.6376922545671,1252.4747720257526,0,Hopf
5.0,-49.6376922545671,1264.8873474095421,0,Hopf
5.0,-49.6376922545671,1277.2999227933315,0,Hopf
5.0,-49.6376922545671,1289.7124981771208,0,Hopf
5.0,-49.6376922545671,1302.1250735609103,0,real
5.0,-49.6376922545671,1314.5376489446996,0,real
5.0,-49.6376922545671,1326.950224328489,0,real
5.0,-49.6376922545671,1339.3627997122785,0,real
5.0,-49.6376922545671,1351.7753750960678,0,real
5.0,-49.6376922545671,1364.1879504798571,0,real
5.0,-49.6376922545671,1376.6005258636467,0,real
5.0,-49.6376922545671,1389.013101247436,0,real
5.0,-49.6376922545671,1401.4256766312253,0,real
5.0,-49.6376922545671,1413.8382520150149,0,real
5.0,-49.6376922545671,1426.2508273988042,0,real
5.0,-49.6376922545671,1438.6634027825935,0,real
5.0,-49.6376922545671,1451.0759781663828,0,real
5.0,-49.6376922545671,1463.4885535501724,0,real
5.0,-49.6144922545671,1111.3765857395488,1,
5.0,-49.6144922545671,1125.6188070995993,1,
5.0,-49.6144922545671,1139.8610284596498,1,
5.0,-49.6144922545671,1154.1032498197,1,
5.0,-49.6144922545671,1168.3454711797506,1,
5.0,-49.6144922545671,1182.587692539801,1,
5.0,-49.6144922545671,1196.8299138998516,1,
5.0,-49.6144922545671,1211.072135259902,1,
5.0,-49.6144922545671,1225.3143566199526,0,Hopf
5.0,-49.6144922545671,1239.556577980003,0,Hopf
5.0,-49.6144922545671,1253.7987993400536,0,Hopf
5.0,-49.6144922545671,1268.0410207001041,0,real
5.0,-49.6144922545671,1282.2832420601546,0,real
5.0,-49.6144922545671,1296.5254634202051,0,real
5.0,-49.6144922545671,1310.7676847802556,0,real
5.0,-49.6144922545671,1325.0099061403062,0,real
5.0,-49.6144922545671,1339.2521275003567,0,real
5.0,-49.6144922545671,1353.4943488604072,0,real
5.0,-49.6144922545671,1367.7365702204575,0,real
5.0,-49.6144922545671,1381.9787915805082,0,real
5.0,-49.6144922545671,1396.2210129405585,0,real
5.0,-49.6144922545671,1410.463234300609,0,real
5.0,-49.5912922545671,1028.7821317265932,1,
5.0,-49.5912922545671,1044.645511889752,1,
5.0,-49.5912922545671,1060.5088920529106,1,
5.0,-49.5912922545671,1076.3722722160692,1,
5.0,-49.5912922545671,1092.235652379228,1,
5.0,-49.5912922545671,1108.0990325423866,1,
5.0,-49.5912922545671,1123.9624127055451,1,
5.0,-49.5912922545671,1139.825792868704,1,
5.0,-49.5912922545671,1155.6891730318625,1,
5.0,-49.5912922545671,1171.5525531950211,1,
5.0,-49.5912922545671,1187.41593335818,1,
5.0,-49.5912922545671,1203.2793135213385,0,Hopf
5.0,-49.5912922545671,1219.1426936844973,0,Hopf
5.0,-49.5912922545671,1235.006073847656,0,real
5.0,-49.5912922545671,1250.8694540108145,0,real
5.0,-49.5912922545671,1266.7328341739733,0,real
5.0,-49.5912922545671,1282.5962143371319,0,real
5.0,-49.5912922545671,1298.4595945002905,0,real
5.0,-49.5912922545671,1314.3229746634493,0,real
5.0,-49.5912922545671,1330.1863548266078,0,real
5.0,-49.5912922545671,1346.0497349897664,0,real
5.0,-49.5912922545671,1361.9131151529252,0,real
5.0,-49.5680922545671,954.3249750998831,1,
5.0,-49.5680922545671,971.612063378568,1,
5.0,-49.5680922545671,988.899151657253,1,
5.0,-49.5680922545671,1006.1862399359379,1,
5.0,-49.5680922545671,1023.4733282146228,1,
5.0,-49.5680922545671,1040.7604164933077,1,
5.0,-49.5680922545671,1058.0475047719926,1,
5.0,-49.5680922545671,1075.3345930506775,1,
5.0,-49.5680922545671,1092.6216813293627,1,
5.0,-49.5680922545671,1109.9087696080476,1,
5.0,-49.5680922545671,1127.1958578867325,1,
5.0,-49.5680922545671,1144.4829461654174,1,
5.0,-49.5680922545671,1161.7700344441023,1,
5.0,-49.5680922545671,1179.0571227227874,0,Hopf
5.0,-49.5680922545671,1196.344211001472,0,Hopf
5.0,-49.5680922545671,1213.6312992801572,0,real
5.0,-49.5680922545671,1230.9183875588421,0,real
5.0,-49.5680922545671,1248.205475837527,0,real
5.0,-49.5680922545671,1265.492564116212,0,real
5.0,-49.5680922545671,1282.7796523948969,0,real
5.0,-49.5680922545671,1300.0667406735818,0,real
5.0,-49.5680922545671,1317.3538289522667,0,real
5.0,-49.5448922545671,887.2530090192272,1,
5.0,-49.5448922545671,905.7821293952011,1,
5.0,-49.5448922545671,924.311249771175,1,
5.0,-49.5448922545671,942.8403701471489,1,
5.0,-49.5448922545671,961.3694905231227,1,
5.0,-49.5448922545671,979.8986108990966,1,
5.0,-49.5448922545671,998.4277312750705,1,
5.0,-49.5448922545671,1016.9568516510444,1,
5.0,-49.5448922545671,1035.4859720270183,1,
5.0,-49.5448922545671,1054.0150924029922,1,
5.0,-49.5448922545671,1072.544212778966,1,
5.0,-49.5448922545671,1091.07333315494,1,
5.0,-49.5448922545671,1109.6024535309139,1,
5.0,-49.5448922545671,1128.1315739068878,1,
5.0,-49.5448922545671,1146.6606942828616,0,Hopf
5.0,-49.5448922545671,1165.1898146588355,0,Hopf
5.0,-49.5448922545671,1183.7189350348094,0,real
5.0,-49.5448922545671,1202.2480554107833,0,real
5.0,-49.5448922545671,1220.7771757867572,0,real
5.0,-49.5448922545671,1239.3062961627309,0,real
5.0,-49.5448922545671,1257.8354165387047,0,real
5.0,-49.5448922545671,1276.3645369146786,0,real
5.0,-49.5216922545671,826.8283565039642,1,
5.0,-49.5216922545671,846.4354114468872,1,
5.0,-49.5216922545671,866.0424663898102,1,
5.0,-49.5216922545671,885.6495213327332,1,
5.0,-49.5216922545671,905.2565762756561,1,
5.0,-49.5216922545671,924.8636312185791,1,
5.0,-49.5216922545671,944.4706861615022,1,
5.0,-49.5216922545671,964.0777411044252,1,
5.0,-49.5216922545671,983.6847960473481,1,
5.0,-49.5216922545671,1003.2918509902711,1,
5.0,-49.5216922545671,1022.8989059331941,1,
5.0,-49.5216922545671,1042.5059608761171,1,
5.0,-49.5216922545671,1062.1130158190401,1,
5.0,-49.5216922545671,1081.7200707619631,1,
5.0,-49.5216922545671,1101.3271257048862,1,
5.0,-49.5216922545671,1120.9341806478092,0,Hopf
5.0,-49.5216922545671,1140.541235590732,0,Hopf
5.0,-49.5216922545671,1160.148290533655,0,real
5.0,-49.5216922545671,1179.755345476578,0,real
5.0,-49.5216922545671,1199.362400419501,0,real
5.0,-49.5216922545671,1218.969455362424,0,real
5.0,-49.5216922545671,1238.576510305347,0,real
5.0,-49.4984922545671,772.3548608756843,1,
5.0,-49.4984922545671,792.8934465700586,1,
5.0,-49.4984922545671,813.4320322644329,1,
5.0,-49.4984922545671,833.9706179588072,1,
5.0,-49.4984922545671,854.5092036531815,1,
5.0,-49.4984922545671,875.0477893475559,1,
5.0,-49.4984922545671,895.5863750419302,1,
5.0,-49.4984922545671,916.1249607363045,1,
5.0,-49.4984922545671,936.6635464306788,1,
5.0,-49.4984922545671,957.2021321250531,1,
5.0,-49.4984922545671,977.7407178194275,1,
5.0,-49.4984922545671,998.2793035138018,1,
5.0,-49.4984922545671,1018.8178892081762,1,
5.0,-49.4984922545671,1039.3564749025504,1,
5.0,-49.4984922545671,1059.8950605969248,1,
5.0,-49.4984922545671,1080.433646291299,1,
5.0,-49.4984922545671,1100.9722319856733,0,Hopf
5.0,-49.4984922545671,1121.5108176800477,0,Hopf
5.0,-49.4984922545671,1142.0494033744221,0,real
5.0,-49.4984922545671,1162.5879890687963,0,real
5.0,-49.4984922545671,1183.1265747631705,0,real
5.0,-49.4984922545671,1203.665160457545,0,real
5.0,-49.4752922545671,723.1915407265822,1,
5.0,-49.4752922545671,744.5321312270584,1,
5.0,-49.4752922545671,765.8727217275346,1,
5.0,-49.4752922545671,787.2133122280108,1,
5.0,-49.4752922545671,808.553902728487,1,
5.0,-49.4752922545671,829.8944932289631,1,
5.0,-49.4752922545671,851.2350837294393,1,
5.0,-49.4752922545671,872.5756742299155,1,
5.0,-49.4752922545671,893.9162647303917,1,
5.0,-49.4752922545671,915.2568552308679,1,
5.0,-49.4752922545671,936.5974457313441,1,
5.0,-49.4752922545671,957.9380362318204,1,
5.0,-49.4752922545671,979.2786267322966,1,
5.0,-49.4752922545671,1000.6192172327728,1,
5.0,-49.4752922545671,1021.959807733249,1,
5.0,-49.4752922545671,1043.3003982337252,1,
5.0,-49.4752922545671,1064.6409887342015,1,
5.0,-49.4752922545671,1085.9815792346776,0,Hopf
5.0,-49.4752922545671,1107.3221697351537,0,real
5.0,-49.4752922545671,1128.66276023563,0,real
5.0,-49.4752922545671,1150.0033507361063,0,real
5.0,-49.4752922545671,1171.3439412365824,0,real
5.0,-49.4520922545671,678.7575194448424,1,
5.0,-49.4520922545671,700.7861799608395,1,
5.0,-49.4520922545671,722.8148404768367,1,
5.0,-49.4520922545671,744.8435009928339,1,
5.0,-49.4520922545671,766.8721615088311,1,
5.0,-49.4520922545671,788.9008220248282,1,
5.0,-49.4520922545671,810.9294825408255,1,
5.0,-49.4520922545671,832.9581430568227,1,
5.0,-49.4520922545671,854.9868035728198,1,
5.0,-49.4520922545671,877.015464088817,1,
5.0,-49.4520922545671,899.0441246048142,1,
5.0,-49.4520922545671,921.0727851208114,1,
5.0,-49.4520922545671,943.1014456368086,1,
5.0,-49.4520922545671,965.1301061528059,1,
5.0,-49.4520922545671,987.1587666688031,1,
5.0,-49.4520922545671,1009.1874271848002,1,
5.0,-49.4520922545671,1031.2160877007973,1,
5.0,-49.4520922545671,1053.2447482167945,0,Hopf
5.0,-49.4520922545671,1075.2734087327917,0,Hopf
5.0,-49.4520922545671,1097.302069248789,0,real
5.0,-49.4520922545671,1119.3307297647862,0,real
5.0,-49.4520922545671,1141.3593902807834,0,real
5.0,-49.4288922545671,638.5319304018285,1,
5.0,-49.4288922545671,661.1488360273802,1,
5.0,-49.4288922545671,683.7657416529318,1,
5.0,-49.4288922545671,706.3826472784834,1,
5.0,-49.4288922545671,728.9995529040351,1,
5.0,-49.4288922545671,751.6164585295867,1,
5.0,-49.4288922545671,774.2333641551384,1,
5.0,-49.4288922545671,796.85026978069,1,
5.0,-49.4288922545671,819.4671754062417,1,
5.0,-49.4288922545671,842.0840810317934,1,
5.0,-49.4288922545671,864.7009866573451,1,
5.0,-49.4288922545671,887.3178922828968,1,
5.0,-49.4288922545671,909.9347979084484,1,
5.0,-49.4288922545671,932.5517035340001,1,
5.0,-49.4288922545671,955.1686091595517,1,
5.0,-49.4288922545671,977.7855147851033,1,
5.0,-49.4288922545671,1000.4024204106549,1,
5.0,-49.4288922545671,1023.0193260362066,1,
5.0,-49.4288922545671,1045.6362316617583,0,Hopf
5.0,-49.4288922545671,1068.25313728731,0,real
5.0,-49.4288922545671,1090.8700429128617,0,real
5.0,-49.4288922545671,1113.4869485384133,0,real
5.0,-49.4056922545671,602.0510083199426,1,
5.0,-49.4056922545671,625.1689301761762,1,
5.0,-49.4056922545671,648.2868520324098,1,
5.0,-49.4056922545671,671.4047738886434,1,
5.0,-49.4056922545671,694.522695744877,1,
5.0,-49.4056922545671,717.6406176011105,1,
5.0,-49.4056922545671,740.7585394573441,1,
5.0,-49.4056922545671,763.8764613135776,1,
5.0,-49.4056922545671,786.9943831698112,1,
5.0,-49.4056922545671,810.1123050260447,1,
5.0,-49.4056922545671,833.2302268822783,1,
5.0,-49.4056922545671,856.3481487385119,1,
5.0,-49.4056922545671,879.4660705947456,1,
5.0,-49.4056922545671,902.583992450979,1,
5.0,-49.4056922545671,925.7019143072126,1,
5.0,-49.4056922545671,948.8198361634461,1,
5.0,-49.4056922545671,971.9377580196797,1,
5.0,-49.4056922545671,995.0556798759133,1,
5.0,-49.4056922545671,1018.1736017321468,0,Hopf
5.0,-49.4056922545671,1041.2915235883804,0,Hopf
5.0,-49.4056922545671,1064.409445444614,0,real
5.0,-49.4056922545671,1087.5273673008476,0,real
5.0,-49.3824922545671,568.903745733284,1,
5.0,-49.3824922545671,592.4465954974188,1,
5.0,-49.3824922545671,615.9894452615537,1,
5.0,-49.3824922545671,639.5322950256884,1,
5.0,-49.3824922545671,663.0751447898232,1,
5.0,-49.3824922545671,686.6179945539579,1,
5.0,-49.3824922545671,710.1608443180928,1,
5.0,-49.3824922545671,733.7036940822276,1,
5.0,-49.3824922545671,757.2465438463623,1,
5.0,-49.3824922545671,780.7893936104972,1,
5.0,-49.3824922545671,804.3322433746318,1,
5.0,-49.3824922545671,827.8750931387667,1,
5.0,-49.3824922545671,851.4179429029016,1,
5.0,-49.3824922545671,874.9607926670363,1,
5.0,-49.3824922545671,898.5036424311711,1,
5.0,-49.3824922545671,922.046492195306,1,
5.0,-49.3824922545671,945.5893419594406,1,
5.0,-49.3824922545671,969.1321917235755,1,
5.0,-49.3824922545671,992.6750414877102,1,
5.0,-49.3824922545671,1016.217891251845,0,Hopf
5.0,-49.3824922545671,1039.7607410159799,0,real
5.0,-49.3824922545671,1063.3035907801145,0,real
5.0,-49.3592922545671,538.7269587465272,1,
5.0,-49.3592922545671,562.628438805681,1,
5.0,-49.3592922545671,586.5299188648347,1,
5.0,-49.3592922545671,610.4313989239884,1,
5.0,-49.3592922545671,634.3328789831421,1,
5.0,-49.3592922545671,658.2343590422958,1,
5.0,-49.3592922545671,682.1358391014495,1,
5.0,-49.3592922545671,706.0373191606031,1,
5.0,-49.3592922545671,729.9387992197569,1,
5.0,-49.3592922545671,753.8402792789107,1,
5.0,-49.3592922545671,777.7417593380643,1,
5.0,-49.3592922545671,801.6432393972179,1,
5.0,-49.3592922545671,825.5447194563718,1,
5.0,-49.3592922545671,849.4461995155254,1,
5.0,-49.3592922545671,873.3476795746792,1,
5.0,-49.3592922545671,897.249159633833,1,
5.0,-49.3592922545671,921.1506396929866,1,
5.0,-49.3592922545671,945.0521197521402,1,
5.0,-49.3592922545671,968.953599811294,1,
5.0,-49.3592922545671,992.8550798704478,0,Hopf
5.0,-49.3592922545671,1016.7565599296014,0,real
5.0,-49.3592922545671,1040.658039988755,0,real
5.0,-49.3360922545671,511.20026438893456,1,
5.0,-49.3360922545671,535.4026443073608,1,
5.0,-49.3360922545671,559.605024225787,1,
5.0,-49.3360922545671,583.8074041442134,1,
5.0,-49.3360922545671,608.0097840626396,1,
5.0,-49.3360922545671,632.2121639810658,1,
5.0,-49.3360922545671,656.4145438994922,1,
5.0,-49.3360922545671,680.6169238179184,1,
5.0,-49.3360922545671,704.8193037363446,1,
5.0,-49.3360922545671,729.0216836547709,1,
5.0,-49.3360922545671,753.2240635731971,1,
5.0,-49.3360922545671,777.4264434916233,1,
5.0,-49.3360922545671,801.6288234100498,1,
5.0,-49.3360922545671,825.831203328476,1,
5.0,-49.3360922545671,850.0335832469023,1,
5.0,-49.3360922545671,874.2359631653285,1,
5.0,-49.3360922545671,898.4383430837547,1,
5.0,-49.3360922545671,922.640723002181,1,
5.0,-49.3360922545671,946.8431029206072,1,
5.0,-49.3360922545671,971.0454828390334,0,Hopf
5.0,-49.3360922545671,995.2478627574596,0,real
5.0,-49.3360922545671,1019.4502426758859,0,real
5.0,-49.3128922545671,486.04125510351867,1,
5.0,-49.3128922545671,510.4942793637151,1,
5.0,-49.3128922545671,534.9473036239116,1,
5.0,-49.3128922545671,559.4003278841082,1,
5.0,-49.3128922545671,583.8533521443046,1,
5.0,-49.3128922545671,608.3063764045011,1,
5.0,-49.3128922545671,632.7594006646976,1,
5.0,-49.3128922545671,657.2124249248941,1,
5.0,-49.3128922545671,681.6654491850906,1,
5.0,-49.3128922545671,706.118473445287,1,
5.0,-49.3128922545671,730.5714977054836,1,
5.0,-49.3128922545671,755.02452196568,1,
5.0,-49.3128922545671,779.4775462258766,1,
5.0,-49.3128922545671,803.9305704860731,1,
5.0,-49.3128922545671,828.3835947462696,1,
5.0,-49.3128922545671,852.836619006466,1,
5.0,-49.3128922545671,877.2896432666626,1,
5.0,-49.3128922545671,901.742667526859,1,
5.0,-49.3128922545671,926.1956917870555,1,
5.0,-49.3128922545671,950.648716047252,1,
5.0,-49.3128922545671,975.1017403074484,0,Hopf
5.0,-49.3128922545671,999.554764567645,0,real
5.0,-49.2896922545671,463.0010201789167,1,
5.0,-49.2896922545671,487.66094320819406,1,
5.0,-49.2896922545671,512.3208662374714,1,
5.0,-49.2896922545671,536.9807892667487,1,
5.0,-49.2896922545671,561.6407122960261,1,
5.0,-49.2896922545671,586.3006353253033,1,
5.0,-49.2896922545671,610.9605583545808,1,
5.0,-49.2896922545671,635.6204813838581,1,
5.0,-49.2896922545671,660.2804044131354,1,
5.0,-49.2896922545671,684.9403274424128,1,
5.0,-49.2896922545671,709.6002504716901,1,
5.0,-49.2896922545671,734.2601735009675,1,
5.0,-49.2896922545671,758.9200965302448,1,
5.0,-49.2896922545671,783.5800195595223,1,
5.0,-49.2896922545671,808.2399425887995,1,
5.0,-49.2896922545671,832.8998656180769,1,
5.0,-49.2896922545671,857.5597886473543,1,
5.0,-49.2896922545671,882.2197116766315,1,
5.0,-49.2896922545671,906.8796347059089,1,
5.0,-49.2896922545671,931.5395577351862,1,
5.0,-49.2896922545671,956.1994807644635,0,Hopf
5.0,-49.2896922545671,980.8594037937409,0,real
5.0,-49.2664922545671,441.860080427722,1,
5.0,-49.2664922545671,466.6888201803616,1,
5.0,-49.2664922545671,491.51755993300117,1,
5.0,-49.2664922545671,516.3462996856407,1,
5.0,-49.2664922545671,541.1750394382802,1,
5.0,-49.2664922545671,566.0037791909199,1,
5.0,-49.2664922545671,590.8325189435594,1,
5.0,-49.2664922545671,615.6612586961991,1,
5.0,-49.2664922545671,640.4899984488386,1,
5.0,-49.2664922545671,665.3187382014783,1,
5.0,-49.2664922545671,690.1474779541177,1,
5.0,-49.2664922545671,714.9762177067573,1,
5.0,-49.2664922545671,739.804957459397,1,
5.0,-49.2664922545671,764.6336972120366,1,
5.0,-49.2664922545671,789.462436964676,1,
5.0,-49.2664922545671,814.2911767173157,1,
5.0,-49.2664922545671,839.1199164699552,1,
5.0,-49.2664922545671,863.9486562225948,1,
5.0,-49.2664922545671,888.7773959752344,1,
5.0,-49.2664922545671,913.606135727874,1,
5.0,-49.2664922545671,938.4348754805135,0,Hopf
5.0,-49.2664922545671,963.2636152331531,0,real
5.0,-49.2432922545671,422.4247523712829,1,
5.0,-49.2432922545671,447.38915156710266,1,
5.0,-49.2432922545671,472.3535507629224,1,
5.0,-49.2432922545671,497.31794995874213,1,
5.0,-49.2432922545671,522.2823491545619,1,
5.0,-49.2432922545671,547.2467483503816,1,
5.0,-49.2432922545671,572.2111475462013,1,
5.0,-49.2432922545671,597.1755467420211,1,
5.0,-49.2432922545671,622.1399459378408,1,
5.0,-49.2432922545671,647.1043451336606,1,
5.0,-49.2432922545671,672.0687443294803,1,
5.0,-49.2432922545671,697.0331435253,1,
5.0,-49.2432922545671,721.9975427211198,1,
5.0,-49.2432922545671,746.9619419169396,1,
5.0,-49.2432922545671,771.9263411127592,1,
5.0,-49.2432922545671,796.890740308579,1,
5.0,-49.2432922545671,821.8551395043987,1,
5.0,-49.2432922545671,846.8195387002185,1,
5.0,-49.2432922545671,871.7839378960382,1,
5.0,-49.2432922545671,896.7483370918579,1,
5.0,-49.2432922545671,921.7127362876777,0,Hopf
5.0,-49.2432922545671,946.6771354834974,0,real
5.0,-49.2200922545671,404.52392940753623,1,
5.0,-49.2200922545671,429.5951128941598,1,
5.0,-49.2200922545671,454.6662963807834,1,
5.0,-49.2200922545671,479.73747986740705,1,
5.0,-49.2200922545671,504.80866335403067,1,
5.0,-49.2200922545671,529.8798468406543,1,
5.0,-49.2200922545671,554.951030327278,1,
5.0,-49.2200922545671,580.0222138139015,1,
5.0,-49.2200922545671,605.0933973005251,1,
5.0,-49.2200922545671,630.1645807871487,1,
5.0,-49.2200922545671,655.2357642737724,1,
5.0,-49.2200922545671,680.306947760396,1,
5.0,-49.2200922545671,705.3781312470196,1,
5.0,-49.2200922545671,730.4493147336433,1,
5.0,-49.2200922545671,755.520498220267,1,
5.0,-49.2200922545671,780.5916817068905,1,
5.0,-49.2200922545671,805.6628651935141,1,
5.0,-49.2200922545671,830.7340486801377,1,
5.0,-49.2200922545671,855.8052321667614,1,
5.0,-49.2200922545671,880.876415653385,1,
5.0,-49.2200922545671,905.9475991400086,0,Hopf
5.0,-49.2200922545671,931.0187826266322,0,real
5.0,-49.1968922545671,388.006252006939,1,
5.0,-49.1968922545671,413.1590689624755,1,
5.0,-49.1968922545671,438.31188591801197,1,
5.0,-49.1968922545671,463.46470287354845,1,
5.0,-49.1968922545671,488.6175198290849,1,
5.0,-49.1968922545671,513.7703367846213,1,
5.0,-49.1968922545671,538.9231537401579,1,
5.0,-49.1968922545671,564.0759706956943,1,
5.0,-49.1968922545671,589.2287876512308,1,
5.0,-49.1968922545671,614.3816046067673,1,
5.0,-49.1968922545671,639.5344215623038,1,
5.0,-49.1968922545671,664.6872385178402,1,
5.0,-49.1968922545671,689.8400554733768,1,
5.0,-49.1968922545671,714.9928724289132,1,
5.0,-49.1968922545671,740.1456893844497,1,
5.0,-49.1968922545671,765.2985063399863,1,
5.0,-49.1968922545671,790.4513232955227,1,
5.0,-49.1968922545671,815.6041402510591,1,
